date,post_count,vader_mean,finbert_mean,composite_mean,zscore_mean,weighted_mean
2026-04-01,650,0.10290630769230769,-0.10931562615384614,-0.045649036923076924,-0.13290046153846155,-0.11168879538461539
2026-04-02,638,0.1546564263322884,-0.060855852664576805,0.0037978087774294643,0.04193421943573668,0.050964333855799376
2026-04-03,548,0.11359671532846714,-0.05294979744525547,-0.0029858704379562063,0.005562854014598533,-0.006826467153284672
2026-04-04,429,0.11988228438228438,-0.044433016317016315,0.004861552447552448,0.02655549883449883,0.007239461538461542
2026-04-05,445,0.10100449438202248,-0.07511541123595505,-0.022279447191011235,-0.05036050112359551,-0.10278898426966294
2026-04-06,484,0.09298822314049587,-0.06234887809917355,-0.01574775,-0.03298469834710744,-0.1006370888429752
2026-04-07,628,0.09711194267515924,-0.0470487229299363,-0.003800539808917198,0.017713406050955414,-0.03549912898089172
2026-04-08,725,0.08332606896551724,-0.06311123862068965,-0.019180070344827587,-0.023710663448275857,-0.09827201931034482
2026-04-09,628,0.12074442675159236,-0.062253041401273884,-0.007353799363057326,0.020474420382165605,-0.041572957006369426
2026-04-10,623,0.12997897271268058,-0.05211584430176565,0.002512597110754413,0.04916413804173354,0.021588398073836276
2026-04-11,439,0.09889043280182233,-0.0858046993166287,-0.030396200455580866,-0.08225025056947609,-0.2204633257403189
2026-04-12,576,0.09578090277777779,-0.1130710920138889,-0.050415513888888895,-0.12830340625,-0.1244132048611111
2026-04-13,637,0.11903846153846154,-0.07176599529042386,-0.014524695447409733,0.002001896389324959,-0.03764041601255887
2026-04-14,752,0.13849760638297873,-0.05718480718085106,0.0015198936170212757,0.0428286795212766,0.0029268510638297877
2026-04-15,764,0.11078795811518324,-0.06288416492146597,-0.010782557591623037,0.009823527486910993,-0.019334120418848168
2026-04-16,621,0.1452096618357488,-0.040804289855072465,0.014999863123993557,0.08160279710144927,0.0412827922705314
